,phone_num
3974,00743956893047
3975,00678351189052
3976,00357286097813
3977,00159628729401
3978,00346912579012
3979,00471263952407
3980,00957124430872
3981,00834567037542
3982,00246817470593
3983,00283197532714
3984,00583961082915
3985,00283195017429
3986,00625973281905
3987,00785263951032
3988,00264871987143
3989,00972653390128
3990,00495716320598
3991,00837524275140
3992,00741396532149
3993,00436715897134
3994,00819256297514
3995,00143865198345
3996,00874253281570
3997,00482379012783
3998,00763249930541
3999,00591368912058
4000,00897425014798
4001,00214968280345
4002,00785149345098
4003,00147568913582
4004,00269415801792
4005,00148326279104
4006,00417963158473
4007,00795823789503
4008,00739625829157
4009,00142897580712
4010,00941672874320
4011,00521896329570
4012,00168475879213
4013,00845372128753
4014,00624783847035
4015,00951683981237
4016,00269845458392
4017,00786132524791
4018,00396154189457
4019,00391852809174
4020,00765923805194
4021,00367529290384
4022,00579684571294
4023,00528394027489
4024,00954328903174
4025,00863219509387
4026,00219648038297
4027,00725639827104
4028,00627195379150
4029,00715634710529
4030,00914785978120
4031,00456731389715
4032,00457832428179
4033,00845172193470
4034,00176935309184
4035,00859467348029
4036,00679815049573
4037,00695237389057
4038,00476381804957
4039,00985746425078
4040,00653249938415
4041,00659827540829
4042,00349287279401
4043,00578264327059
4044,00257816023471
4045,00324879238095
4046,00649782801543
4047,00682741279815
4048,00478695218305
4049,00675831290834
4050,00518734283714
4051,00615897842059
4052,00694532380154
4053,00573892327149
4054,00653427378095
4055,00734865403782
4056,00698173012783
4057,00467398421850
4058,00164897834079
4059,00547831193258
4060,00613852372904
4061,00592364790328
4062,00674918841297
4063,00271698917035
4064,00938475290154
4065,00457382850497
4066,00927536984317
4067,00376921423815
4068,00315687749518
4069,00378926432519
4070,00638947320915
4071,00156734421890
4072,00983571528749
4073,00392164128435
4074,00519268213490
4075,00178639397458
4076,00647835053497
4077,00319852428305
4078,00842579017934
4079,00926135105784
4080,00184265013749
4081,00563421589173
4082,00247986053817
4083,00527184259174
4084,00856279148527
4085,00369172931472
4086,00368549975402
4087,00396517132594
4088,00451237427359
4089,00245836940213
4090,00439865847120
4091,00847316237041
4092,00254793074893
4093,00736425183749
4094,00294317941523
4095,00124759593872
4096,00724315054197
4097,00645371013572
4098,00912364970431
4099,00835914427805
4100,00268759318952
4101,00536129179052
4102,00436572937480
4103,00892735394851
4104,00342971971340
4105,00913754109837
4106,00419865742183
4107,00326475045137
4108,00513426170425
4109,00861293893275
4110,00653241702359
4111,00827431971304
4112,00483176597024
4113,00691238715834
4114,00425396587912
4115,00451293273845
4116,00851439793054
4117,00631875540293
4118,00843126941537
4119,00315476978403
4120,00872359347215
4121,00824951187502
4122,00392418320918
4123,00492857935102
4124,00967218791423
4125,00562931850927
4126,00792683429087
4127,00234619307521
4128,00749681380792
4129,00542786370194
4130,00568142978354
4131,00523649182405
4132,00582967273905
4133,00753941879435
4134,00568924754013
4135,00413298354279
4136,00587624871392
4137,00457216309152
4138,00647238235701
4139,00329147203597
4140,00194732954701
4141,00371842817340
4142,00647392513294
4143,00549378421537
4144,00237415138094
4145,00843265924081
4146,00497261832140
4147,00247693435920
4148,00984635931042
4149,00592146580741
4150,00176923708325
4151,00157829172048
4152,00521674725481
4153,00853162854207
4154,00492187587290
4155,00928765109738
4156,00519428947132
4157,00785316809751
4158,00329865521983
4159,00298147854710
4160,00581432197340
4161,00618295028534
4162,00134582290847
4163,00924861407528
4164,00723854504238
4165,00487156017845
4166,00596872034259
4167,00827361243958
4168,00217549095731
4169,00534987301759
4170,00739612298154
4171,00598136519780
4172,00547921125097
4173,00534871913784
4174,00697245594137
4175,00937146183459
4176,00941763320947
4177,00986751034952
4178,00275986052381
4179,00137498034928
4180,00845632287490
4181,00254193823104
4182,00439278920157
4183,00835461240713
4184,00724639981037
4185,00143276842501
4186,00348197238015
4187,00683947325481
4188,00431576849532
4189,00984367358140
4190,00635928471589
4191,00473869714982
4192,00675943974235
4193,00473615289147
4194,00671542738029
4195,00769158924317
4196,00315748541798
4197,00632178275083
4198,00486135158739
4199,00689452501947
4200,00657123738952
4201,00824369249075
4202,00345719095217
4203,00273165425980
4204,00197436782014
4205,00721543098314
4206,00385916049837
4207,00384725857430
4208,00491768354821
4209,00298345154809
4210,00198762205978
4211,00243978370251
4212,00968174537204
4213,00591847893527
4214,00163892728154
4215,00387615712549
4216,00583729048937
4217,00381427379082
4218,00819245431729
4219,00532714738240
4220,00536492052487
4221,00815469172894
4222,00859147214039
4223,00739654295813
4224,00869743153907
4225,00852763352791
4226,00631257830241
4227,00128645813547
4228,00291378973215
4229,00948371087539
4230,00893746854231
4231,00736495480197
4232,00261587402917
4233,00689143475921
4234,00317258403825
4235,00532471418920
4236,00951234731085
4237,00268349719820
4238,00987354309721
4239,00841672391745
4240,00426891835492
4241,00491536879014
4242,00217498213478
4243,00975341197402
4244,00295487925748
4245,00634172419283
4246,00389612907385
4247,00329684198247
4248,00746325128947
4249,00459187291750
4250,00795621749815
4251,00372945829571
4252,00417239790534
4253,00284319748901
4254,00513294749308
4255,00956214240539
4256,00145972523784
4257,00648257058193
4258,00235769390415
4259,00721568097158
4260,00516378950712
4261,00195837284173
4262,00189647235489
4263,00142536235410
4264,00194762520431
4265,00217895583901
4266,00689415081923
4267,00169257790834
4268,00317629314529
4269,00967235185204
4270,00786591247891
4271,00183967189753
4272,00348265841932
4273,00531248583142
4274,00792346902374
4275,00725946892374
4276,00532864894170
4277,00795284213789
4278,00672931203451
4279,00976148753490
4280,00651284321940
4281,00187362974318
4282,00245876271548
4283,00164839240983
4284,00159734497025
4285,00815946731524
4286,00385741437850
4287,00693851729453
4288,00768543489371
4289,00156437058193
4290,00642137914237
4291,00137592089214
4292,00215397537491
4293,00945367715480
4294,00152769017542
4295,00671948825107
4296,00129875432089
4297,00432785735901
4298,00846391814253
4299,00214859903275
4300,00783241037942
4301,00925316143059
4302,00793146203871
4303,00584129412837
4304,00382476091275
4305,00816437740513
4306,00546382973548
4307,00695723152487
4308,00691327248703
4309,00251463081749
4310,00392864187052
4311,00712489013842
4312,00367421940237
4313,00861425293407
4314,00725634328194
4315,00296145895432
4316,00891435542018
4317,00743652283751
4318,00561728912453
4319,00527314730428
4320,00365829758493
4321,00748219420971
4322,00815264243091
4323,00126893793481
4324,00614739285179
4325,00385129798513
4326,00369214043127
4327,00921536523874
4328,00961824019875
4329,00147259810759
4330,00231678547290
4331,00362957584370
4332,00354697580924
4333,00817356478201
4334,00465921510784
4335,00693514391027
4336,00256413458902
4337,00361549342078
4338,00549836201794
4339,00713689709814
4340,00824617301725
4341,00162435709528
4342,00591476218593
4343,00581726591824
4344,00548179189325
4345,00815279413587
4346,00843926054793
4347,00789326183742
4348,00873916531089
4349,00472135274813
4350,00723984308715
4351,00692385973502
4352,00648735152984
4353,00846712237408
4354,00281739873291
4355,00297568392504
4356,00645731374819
4357,00687924109784
4358,00642358451927
4359,00615839198207
4360,00623795981570
4361,00975364978435
4362,00571983481302
4363,00268475514230
4364,00967248183092
4365,00921768149285
4366,00681543152984
4367,00963241032795
4368,00516794482375
4369,00976135397520
4370,00149278257049
4371,00189723734915
4372,00385267514837
4373,00197625412308
4374,00854623910372
4375,00427613143859
4376,00687351850372
4377,00842357183942
4378,00984632385742
4379,00257196452309
4380,00798524128470
4381,00321678471589
4382,00926534935841
4383,00315647354012
4384,00789416149208
4385,00965872470952
4386,00179453398145
4387,00834926135079
4388,00369528392074
4389,00853721189057
4390,00786239985173
4391,00519376840397
4392,00376419179538
4393,00638172052437
4394,00652948209145
4395,00493568317549
4396,00867152972418
4397,00516249715029
4398,00657824572341
4399,00734891240139
4400,00947123985432
4401,00376815589741
4402,00647812925031
4403,00528769980725
4404,00713865928753
4405,00943251094285
4406,00639145981345
4407,00683942024183
4408,00234756085124
4409,00238147834175
4410,00453796930725
4411,00527613548039
4412,00194657203918
4413,00482769320497
4414,00578496235701
4415,00371942830459
4416,00631598381259
4417,00518726310287
4418,00824715142783
4419,00672531723045
4420,00325679842107
4421,00259481738150
4422,00386294970512
4423,00726458897453
4424,00795126297031
4425,00639417203854
4426,00795826824051
4427,00935612908421
4428,00172435398754
4429,00829536972485
4430,00368974014538
4431,00178635325841
4432,00136529132850
4433,00731895237908
4434,00376921032849
4435,00324197107248
4436,00235768401253
4437,00278639718023
4438,00451638245038
4439,00736524149850
4440,00695724327054
4441,00513748049782
4442,00516237425973
4443,00497612924301
4444,00485279481907
4445,00648971102548
4446,00572639807124
4447,00491253178390
4448,00182549458302
4449,00896347827594
4450,00618427701483
4451,00512439319487
4452,00586729532794
4453,00921874591083
4454,00629574902543
4455,00825361317890
4456,00791286750913
4457,00435927947510
4458,00594368051249
4459,00529781847305
4460,00976385821957
4461,00384629309254
4462,00571369931542
4463,00518234583217
4464,00523489540231
4465,00895671259804
4466,00846731517092
4467,00137948924701
4468,00217845139725
4469,00421637143857
4470,00579841203754
4471,00174562431570
4472,00685947798341
4473,00139762435107
4474,00743685398105
4475,00481297218735
4476,00852913941803
4477,00254713701349
4478,00829573273485
4479,00361825218475
4480,00743651290714
4481,00518942079253
4482,00487629427589
4483,00953842048715
4484,00167538139207
4485,00876425809514
4486,00263597283594
4487,00869713759412
4488,00275918501438
4489,00953816197854
4490,00158369095478
4491,00357841850427
4492,00745286754938
4493,00982135204973
4494,00562914183920
4495,00759248842715
4496,00218765042519
4497,00864729802975
4498,00843597945082
4499,00613927429538
4500,00147896192374
4501,00692481308915
4502,00263597308542
4503,00681957935874
4504,00291853219758
4505,00869175970524
4506,00857296350981
4507,00941768458179
4508,00926185054391
4509,00548792291845
4510,00351647495107
4511,00162458453720
4512,00491236924835
4513,00142678451082
4514,00741986548729
4515,00379864418950
4516,00648739420987
4517,00234785417983
4518,00728396391258
4519,00362879875349
4520,00716825984257
4521,00567291752981
4522,00843267307845
4523,00975186140527
4524,00125836258413
4525,00624791839250
4526,00831572125984
4527,00475281932187
4528,00952817895412
4529,00465197139704
4530,00563847831240
4531,00375624930248
4532,00216875081254
4533,00865249034912
4534,00785241709485
4535,00573612985013
4536,00872693854219
4537,00975426834051
4538,00137958359128
4539,00764215478920
4540,00978532731452
4541,00418752394210
4542,00257864347159
4543,00631578730154
4544,00528314034912
4545,00718523518370
4546,00493815073452
4547,00639821925370
4548,00563928519748
4549,00825614834520
4550,00456371958247
4551,00431657259410
4552,00357928710498
4553,00751843435920
4554,00534728189534
4555,00371685390152
4556,00916534854973
4557,00214678035149
4558,00861953283597
4559,00723169739084
4560,00957832781903
4561,00364571725810
4562,00241376890312
4563,00745236158239
4564,00247956730158
4565,00324651387504
4566,00492351395421
4567,00794362234519
4568,00734869701543
4569,00745962324159
4570,00267489710285
4571,00978325271549
4572,00854971738094
4573,00145793280174
4574,00325761409785
4575,00473895394120
4576,00186253415923
4577,00475631432590
4578,00546183542309
4579,00937586704289
4580,00421687702419
4581,00653412897514
4582,00897213920875
4583,00634275371094
4584,00314687891274
4585,00482613098437
4586,00965734947258
4587,00419832958130
4588,00739145724930
4589,00235746580732
4590,00542961312987
4591,00546319831049
4592,00976312892430
4593,00265794123495
4594,00826531129873
4595,00319527419302
4596,00812537791530
4597,00724893341857
4598,00416597391045
4599,00826519840293
4600,00982641872035
4601,00874196395120
4602,00642179521794
4603,00542189738912
4604,00216493512089
4605,00241953352479
4606,00468375302954
4607,00941782458293
4608,00341976084193
4609,00693827830514
4610,00956723745210
4611,00912467730842
4612,00165734082537
4613,00128794103948
4614,00531762352817
4615,00691458035748
4616,00437521597831
4617,00528746792584
4618,00652497950831
4619,00623751981352
4620,00376249145923
4621,00291463359102
4622,00385142953180
4623,00187625825170
4624,00826417294517
4625,00932514529430
4626,00682974713854
4627,00567218854937
4628,00146837783501
4629,00465798529473
4630,00235941052198
4631,00418562172953
4632,00867543571048
4633,00529861097534
4634,00371589498105
4635,00278346417025
4636,00672834428913
4637,00581743370289
4638,00782341021784
4639,00862475430921
4640,00824157549032
4641,00613742048395
4642,00421853815703
4643,00653829870521
4644,00916435932870
4645,00652931721945
4646,00467258094531
4647,00748215108945
4648,00751438413920
4649,00189254714892
4650,00417985237190
4651,00468517045379
4652,00253789394712
4653,00538492901753
4654,00864217742580
4655,00753918037915
4656,00926385318095
4657,00642158089217
4658,00536798491053
4659,00587942031578
4660,00843195587019
4661,00248176873520
4662,00374258954871
4663,00149735419302
4664,00928657250439
4665,00819236947513
4666,00283749349708
4667,00391425719503
4668,00869427425380
4669,00615473275048
